,time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,time_s,phase,color
833,0 days 02:19:10.000000000,4bb859,42.158111572265625,25.96113031560724,235.7927571595253,122.16439051359856,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469159.151,1602469159.88,8350.0,CR,5
834,0 days 02:19:20.000000000,4bb859,42.14634782176907,25.9862429596657,235.357427206601,122.23106050526025,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469169.583,1602469169.734,8360.0,CR,5
835,0 days 02:19:30.000000000,4bb859,42.1380615234375,26.003936057867012,235.357427206601,122.23106050526025,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469176.897,1602469179.949,8370.0,CR,5
836,0 days 02:19:40.000000000,4bb859,42.12364196777344,26.03478865189986,235.7927571595253,122.16439051359856,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469189.7510002,1602469189.8660002,8380.0,CR,5
837,0 days 02:19:50.000000000,4bb859,42.11371470305879,26.055993368459305,235.7927571595253,122.16439051359856,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469198.574,1602469199.883,8390.0,CR,5
838,0 days 02:20:00.000000000,4bb859,42.1048232256356,26.074963946675147,236.06702324665847,122.27008809082537,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469206.3639998,1602469209.729,8400.0,CR,5
839,0 days 02:20:10.000000000,4bb859,42.08983340505826,26.10683707303779,235.357427206601,122.23106050526025,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469219.667,1602469219.686,8410.0,CR,5
840,0 days 02:20:20.000000000,4bb859,42.0794522560249,26.12900135128997,234.21274314506303,122.25884367596822,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469228.865,1602469229.916,8420.0,CR,5
841,0 days 02:20:30.000000000,4bb859,42.06995559951007,26.14924940952035,233.5031791102612,122.21947199971872,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469237.429,1602469239.934,8430.0,CR,5
842,0 days 02:20:40.000000000,4bb859,42.05608303264036,26.178759197856106,233.06811469622227,122.28689974700588,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469249.959,1602469249.959,8440.0,CR,5
843,0 days 02:20:50.000000000,4bb859,42.04705810546875,26.197960593483664,233.06811469622227,122.28689974700588,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469258.103,1602469259.931,8450.0,CR,5
844,0 days 02:21:00.000000000,4bb859,42.041107177734375,26.21063232421875,233.06811469622227,122.28689974700588,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11673.84,1602469263.29,1602469268.819,8460.0,CR,5
845,0 days 02:21:10.000000000,4bb859,42.02303094378972,26.2489567246548,233.3433149099892,122.39368705640085,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469279.334,1602469279.936,8470.0,CR,5
846,0 days 02:21:20.000000000,4bb859,42.01134633209745,26.27367596293605,233.7778671725142,122.32613999437687,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469289.7570002,1602469289.7570002,8480.0,CR,5
847,0 days 02:21:30.000000000,4bb859,41.999987586069906,26.29775646121003,234.4877286382477,122.36514267703087,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469299.901,1602469299.901,8490.0,CR,5
848,0 days 02:21:40.000000000,4bb859,41.98869323730469,26.321619207208805,234.92241710613388,122.29797749587223,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469309.849,1602469309.849,8500.0,CR,5
849,0 days 02:21:50.000000000,4bb859,41.977689064155186,26.34495934774709,234.92241710613388,122.29797749587223,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469319.673,1602469319.774,8510.0,CR,5
850,0 days 02:22:00.000000000,4bb859,41.969495870299255,26.362333075944772,235.19769810658408,122.40390991000037,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469326.879,1602469329.7510002,8520.0,CR,5
851,0 days 02:22:10.000000000,4bb859,41.95545959472656,26.39190673828125,235.19769810658408,122.40390991000037,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469339.228,1602469339.899,8530.0,CR,5
852,0 days 02:22:20.000000000,4bb859,41.94566345214844,26.41263094815341,234.763519349945,122.47119229084848,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469347.9020002,1602469349.769,8540.0,CR,5
853,0 days 02:22:30.000000000,4bb859,41.93202209472656,26.44134521484375,234.05336359496934,122.43255724645935,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469359.98,1602469359.98,8550.0,CR,5
854,0 days 02:22:40.000000000,4bb859,41.92131430415785,26.46389273710029,234.05336359496934,122.43255724645935,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469369.4729998,1602469369.829,8560.0,CR,5
855,0 days 02:22:50.000000000,4bb859,41.91018831931938,26.487334495367012,234.05336359496934,122.43255724645935,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469379.356,1602469379.559,8570.0,CR,5
856,0 days 02:23:00.000000000,4bb859,41.89842224121094,26.51200727982955,233.89613844443667,122.60650595850606,-0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469389.7510002,1602469389.771,8580.0,CR,5
857,0 days 02:23:10.000000000,4bb859,41.88733117055085,26.535239995912065,234.02000449747857,122.88658182946259,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469399.5,1602469399.721,8590.0,CR,5
858,0 days 02:23:20.000000000,4bb859,41.876996573755285,26.55580742414608,233.1884483533184,124.84704654930042,0.0,PGT13K  ,False,False,False,6434.0,11277.6,11681.46,1602469408.371,1602469409.957,8600.0,CR,5
859,0 days 02:23:30.000000000,4bb859,41.86298435017214,26.58154864643896,232.1185922110149,127.07307331731043,0.0,PGT13K  ,False,False,False,6434.0,11269.98,11689.08,1602469419.697,1602469419.883,8610.0,CR,5
860,0 days 02:23:40.000000000,4bb859,41.85026550292969,26.60301902077415,231.800268944981,129.2357256356907,0.32512,PGT13K  ,False,False,False,6434.0,11277.6,11689.08,1602469429.536,1602469429.536,8620.0,CR,5
